painting_id,source,filename,painter_name,painting_name,year,style,image_path
3859,wikiart,daniel-dezeuze_beading-painting-1.jpg,daniel dezeuze,beading painting 1,,Minimalism,data/datasets/wikiart_raw/Minimalism/daniel-dezeuze_beading-painting-1.jpg
3860,wikiart,daniel-dezeuze_untitled-iv.jpg,daniel dezeuze,untitled iv,,Minimalism,data/datasets/wikiart_raw/Minimalism/daniel-dezeuze_untitled-iv.jpg
3861,wikiart,daniel-dezeuze_untitled-1979.jpg,daniel dezeuze,untitled 1979,,Minimalism,data/datasets/wikiart_raw/Minimalism/daniel-dezeuze_untitled-1979.jpg
3862,wikiart,daniel-dezeuze_lattice-1997.jpg,daniel dezeuze,lattice 1997,,Minimalism,data/datasets/wikiart_raw/Minimalism/daniel-dezeuze_lattice-1997.jpg
3863,wikiart,daniel-dezeuze_unknown-title-2.jpg,daniel dezeuze,unknown title 2,,Minimalism,data/datasets/wikiart_raw/Minimalism/daniel-dezeuze_unknown-title-2.jpg
3864,wikiart,matej-sternen_le-e-i-akt-1914.jpg,matej sternen,le e i akt 1914,,Impressionism,data/datasets/wikiart_raw/Impressionism/matej-sternen_le-e-i-akt-1914.jpg
3865,wikiart,matej-sternen_primo-trubar.jpg,matej sternen,primo trubar,,Impressionism,data/datasets/wikiart_raw/Impressionism/matej-sternen_primo-trubar.jpg
3866,wikiart,matej-sternen_lady-in-blue.jpg,matej sternen,lady in blue,,Impressionism,data/datasets/wikiart_raw/Impressionism/matej-sternen_lady-in-blue.jpg
3867,wikiart,matej-sternen_razuzdanost.jpg,matej sternen,razuzdanost,,Impressionism,data/datasets/wikiart_raw/Impressionism/matej-sternen_razuzdanost.jpg
3868,wikiart,matej-sternen_portrait-ing-k-1940.jpg,matej sternen,portrait ing k 1940,,Impressionism,data/datasets/wikiart_raw/Impressionism/matej-sternen_portrait-ing-k-1940.jpg
3869,wikiart,felicien-rops_the-trifles-of-the-door.jpg,felicien rops,the trifles of the door,,Symbolism,data/datasets/wikiart_raw/Symbolism/felicien-rops_the-trifles-of-the-door.jpg
3870,wikiart,felicien-rops_the-slag.jpg,felicien rops,the slag,,Symbolism,data/datasets/wikiart_raw/Symbolism/felicien-rops_the-slag.jpg
3871,wikiart,felicien-rops_the-entrance-to-the-ball.jpg,felicien rops,the entrance to the ball,,Symbolism,data/datasets/wikiart_raw/Symbolism/felicien-rops_the-entrance-to-the-ball.jpg
3872,wikiart,felicien-rops_not-detected-282438.jpg,felicien rops,not detected 282438,,Symbolism,data/datasets/wikiart_raw/Symbolism/felicien-rops_not-detected-282438.jpg
3873,wikiart,felicien-rops_dinner-with-atheists.jpg,felicien rops,dinner with atheists,,Symbolism,data/datasets/wikiart_raw/Symbolism/felicien-rops_dinner-with-atheists.jpg
3874,wikiart,ramon-oviedo_hombre-toro-leon-de-oro.jpg,ramon oviedo,hombre toro leon de oro,,Cubism,data/datasets/wikiart_raw/Cubism/ramon-oviedo_hombre-toro-leon-de-oro.jpg
3875,wikiart,ramon-oviedo_red-self-portrait.jpg,ramon oviedo,red self portrait,,Expressionism,data/datasets/wikiart_raw/Expressionism/ramon-oviedo_red-self-portrait.jpg
3876,wikiart,ramon-oviedo_hito-en-el-camino-sin-tiempo-2004.jpg,ramon oviedo,hito en el camino sin tiempo 2004,,Expressionism,data/datasets/wikiart_raw/Expressionism/ramon-oviedo_hito-en-el-camino-sin-tiempo-2004.jpg
3877,wikiart,ramon-oviedo_plasta-autorretrato-2004(4).jpg,ramon oviedo,plasta autorretrato 2004(4),,Expressionism,data/datasets/wikiart_raw/Expressionism/ramon-oviedo_plasta-autorretrato-2004(4).jpg
3878,wikiart,ramon-oviedo_fantasmas-del-ca-averal.jpg,ramon oviedo,fantasmas del ca averal,,Expressionism,data/datasets/wikiart_raw/Expressionism/ramon-oviedo_fantasmas-del-ca-averal.jpg
3879,wikiart,stefan-luchian_chiajna-willows.jpg,stefan luchian,chiajna willows,,Impressionism,data/datasets/wikiart_raw/Impressionism/stefan-luchian_chiajna-willows.jpg
3880,wikiart,stefan-luchian_immortelles.jpg,stefan luchian,immortelles,,Post_Impressionism,data/datasets/wikiart_raw/Post_Impressionism/stefan-luchian_immortelles.jpg
3881,wikiart,stefan-luchian_woman-worker-1893.jpg,stefan luchian,woman worker 1893,,Impressionism,data/datasets/wikiart_raw/Impressionism/stefan-luchian_woman-worker-1893.jpg
3882,wikiart,stefan-luchian_peonies.jpg,stefan luchian,peonies,,Impressionism,data/datasets/wikiart_raw/Impressionism/stefan-luchian_peonies.jpg
3883,wikiart,stefan-luchian_kitchen.jpg,stefan luchian,kitchen,,Post_Impressionism,data/datasets/wikiart_raw/Post_Impressionism/stefan-luchian_kitchen.jpg
3884,wikiart,hugo-van-der-goes_calvary-triptych-1468.jpg,hugo van der goes,calvary triptych 1468,,Northern_Renaissance,data/datasets/wikiart_raw/Northern_Renaissance/hugo-van-der-goes_calvary-triptych-1468.jpg
3885,wikiart,hugo-van-der-goes_the-trinity-altar-panels-1478.jpg,hugo van der goes,the trinity altar panels 1478,,Northern_Renaissance,data/datasets/wikiart_raw/Northern_Renaissance/hugo-van-der-goes_the-trinity-altar-panels-1478.jpg
3886,wikiart,hugo-van-der-goes_the-portinari-altarpiece-st-mary-magdalen-and-st-margaret-with-maria-baroncelli-and-daughter.jpg,hugo van der goes,the portinari altarpiece st mary magdalen and st margaret with maria baroncelli and daughter,,Northern_Renaissance,data/datasets/wikiart_raw/Northern_Renaissance/hugo-van-der-goes_the-portinari-altarpiece-st-mary-magdalen-and-st-margaret-with-maria-baroncelli-and-daughter.jpg
3887,wikiart,hugo-van-der-goes_portinari-triptych-detail-1478-1.jpg,hugo van der goes,portinari triptych detail 1478 1,,Northern_Renaissance,data/datasets/wikiart_raw/Northern_Renaissance/hugo-van-der-goes_portinari-triptych-detail-1478-1.jpg
3888,wikiart,hugo-van-der-goes_the-trinity-altar-panels-detail-1478.jpg,hugo van der goes,the trinity altar panels detail 1478,,Northern_Renaissance,data/datasets/wikiart_raw/Northern_Renaissance/hugo-van-der-goes_the-trinity-altar-panels-detail-1478.jpg
3889,wikiart,cornelis-springer_cityview.jpg,cornelis springer,cityview,,Romanticism,data/datasets/wikiart_raw/Romanticism/cornelis-springer_cityview.jpg
3890,wikiart,cornelis-springer_village-view.jpg,cornelis springer,village view,,Romanticism,data/datasets/wikiart_raw/Romanticism/cornelis-springer_village-view.jpg
3891,wikiart,cornelis-springer_binnenpoort-in-culemborg.jpg,cornelis springer,binnenpoort in culemborg,,Romanticism,data/datasets/wikiart_raw/Romanticism/cornelis-springer_binnenpoort-in-culemborg.jpg
3892,wikiart,cornelis-springer_the-corner-of-westerstraat-and-tabakstraat-in-enkhuizen-1873.jpg,cornelis springer,the corner of westerstraat and tabakstraat in enkhuizen 1873,,Romanticism,data/datasets/wikiart_raw/Romanticism/cornelis-springer_the-corner-of-westerstraat-and-tabakstraat-in-enkhuizen-1873.jpg
3893,wikiart,cornelis-springer_fantasy-cityview-of-maassluis.jpg,cornelis springer,fantasy cityview of maassluis,,Romanticism,data/datasets/wikiart_raw/Romanticism/cornelis-springer_fantasy-cityview-of-maassluis.jpg
3894,wikiart,walter-darby-bannard_hopewell-valley-sun-1959.jpg,walter darby bannard,hopewell valley sun 1959,,Minimalism,data/datasets/wikiart_raw/Minimalism/walter-darby-bannard_hopewell-valley-sun-1959.jpg
3895,wikiart,walter-darby-bannard_liberty-garden-1972.jpg,walter darby bannard,liberty garden 1972,,Color_Field_Painting,data/datasets/wikiart_raw/Color_Field_Painting/walter-darby-bannard_liberty-garden-1972.jpg
3896,wikiart,walter-darby-bannard_aqua-same-1962.jpg,walter darby bannard,aqua same 1962,,Minimalism,data/datasets/wikiart_raw/Minimalism/walter-darby-bannard_aqua-same-1962.jpg
3897,wikiart,walter-darby-bannard_mandragora-1969.jpg,walter darby bannard,mandragora 1969,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/walter-darby-bannard_mandragora-1969.jpg
3898,wikiart,walter-darby-bannard_bimini-1972.jpg,walter darby bannard,bimini 1972,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/walter-darby-bannard_bimini-1972.jpg
3899,wikiart,ilka-gedo_self-portrait-1947-1.jpg,ilka gedo,self portrait 1947 1,,Expressionism,data/datasets/wikiart_raw/Expressionism/ilka-gedo_self-portrait-1947-1.jpg
3900,wikiart,ilka-gedo_spring-1973.jpg,ilka gedo,spring 1973,,Expressionism,data/datasets/wikiart_raw/Expressionism/ilka-gedo_spring-1973.jpg
3901,wikiart,ilka-gedo_table-1-1949.jpg,ilka gedo,table 1 1949,,Expressionism,data/datasets/wikiart_raw/Expressionism/ilka-gedo_table-1-1949.jpg
3902,wikiart,ilka-gedo_man-and-woman-kidnap-1982.jpg,ilka gedo,man and woman kidnap 1982,,Expressionism,data/datasets/wikiart_raw/Expressionism/ilka-gedo_man-and-woman-kidnap-1982.jpg
3903,wikiart,ilka-gedo_artificial-flower-with-inscriptions-1975.jpg,ilka gedo,artificial flower with inscriptions 1975,,Expressionism,data/datasets/wikiart_raw/Expressionism/ilka-gedo_artificial-flower-with-inscriptions-1975.jpg
3904,wikiart,m.-h.-maxy_still-life.jpg,m. h. maxy,still life,,Cubism,data/datasets/wikiart_raw/Cubism/m.-h.-maxy_still-life.jpg
3905,wikiart,m.-h.-maxy_portrait-of-tristan-tzara-1924.jpg,m. h. maxy,portrait of tristan tzara 1924,,Cubism,data/datasets/wikiart_raw/Cubism/m.-h.-maxy_portrait-of-tristan-tzara-1924.jpg
3906,wikiart,m.-h.-maxy_three-musicians-1926.jpg,m. h. maxy,three musicians 1926,,Cubism,data/datasets/wikiart_raw/Cubism/m.-h.-maxy_three-musicians-1926.jpg
3907,wikiart,m.-h.-maxy_vertical-construction-1923.jpg,m. h. maxy,vertical construction 1923,,Cubism,data/datasets/wikiart_raw/Cubism/m.-h.-maxy_vertical-construction-1923.jpg
3908,wikiart,m.-h.-maxy_string-trio.jpg,m. h. maxy,string trio,,Cubism,data/datasets/wikiart_raw/Cubism/m.-h.-maxy_string-trio.jpg
3909,wikiart,saul-steinberg_main-street-1973.jpg,saul steinberg,main street 1973,,Expressionism,data/datasets/wikiart_raw/Expressionism/saul-steinberg_main-street-1973.jpg
3910,wikiart,saul-steinberg_untitled-1971.jpg,saul steinberg,untitled 1971,,Pop_Art,data/datasets/wikiart_raw/Pop_Art/saul-steinberg_untitled-1971.jpg
3911,wikiart,saul-steinberg_six-sunsets-1971.jpg,saul steinberg,six sunsets 1971,,Expressionism,data/datasets/wikiart_raw/Expressionism/saul-steinberg_six-sunsets-1971.jpg
3912,wikiart,saul-steinberg_fingerprint-landscape-1950.jpg,saul steinberg,fingerprint landscape 1950,,Expressionism,data/datasets/wikiart_raw/Expressionism/saul-steinberg_fingerprint-landscape-1950.jpg
3913,wikiart,saul-steinberg_children-s-labyrinth-1954.jpg,saul steinberg,children s labyrinth 1954,,Expressionism,data/datasets/wikiart_raw/Expressionism/saul-steinberg_children-s-labyrinth-1954.jpg
3914,wikiart,lorser-feitelson_dichotomic-organization-stripes-1959.jpg,lorser feitelson,dichotomic organization stripes 1959,,Color_Field_Painting,data/datasets/wikiart_raw/Color_Field_Painting/lorser-feitelson_dichotomic-organization-stripes-1959.jpg
3915,wikiart,giorgio-vasari_pope-clement-vii-1478-1534-marrying-catherine-de-medici-1519-1589-and-henri-ii-of-france-1519.jpg,giorgio vasari,pope clement vii 1478 1534 marrying catherine de medici 1519 1589 and henri ii of france 1519,,Mannerism_Late_Renaissance,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/giorgio-vasari_pope-clement-vii-1478-1534-marrying-catherine-de-medici-1519-1589-and-henri-ii-of-france-1519.jpg
3916,wikiart,giorgio-vasari_vasari-altar.jpg,giorgio vasari,vasari altar,,Mannerism_Late_Renaissance,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/giorgio-vasari_vasari-altar.jpg
3917,wikiart,giorgio-vasari_entombment-1532.jpg,giorgio vasari,entombment 1532,,Mannerism_Late_Renaissance,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/giorgio-vasari_entombment-1532.jpg
3918,wikiart,giorgio-vasari_boccaccio-dante-petrarca.jpg,giorgio vasari,boccaccio dante petrarca,,Mannerism_Late_Renaissance,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/giorgio-vasari_boccaccio-dante-petrarca.jpg
3919,wikiart,giorgio-vasari_lorenzo-the-magnificent.jpg,giorgio vasari,lorenzo the magnificent,,Mannerism_Late_Renaissance,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/giorgio-vasari_lorenzo-the-magnificent.jpg
3920,wikiart,sa-nogueira_f-los-ouvir-a-tua-corneta-1972.jpg,sa nogueira,f los ouvir a tua corneta 1972,,Pop_Art,data/datasets/wikiart_raw/Pop_Art/sa-nogueira_f-los-ouvir-a-tua-corneta-1972.jpg
3921,wikiart,sa-nogueira_erotropo-1970.jpg,sa nogueira,erotropo 1970,,Pop_Art,data/datasets/wikiart_raw/Pop_Art/sa-nogueira_erotropo-1970.jpg
3922,wikiart,sa-nogueira_n-o-percas-a-cabe-a.jpg,sa nogueira,n o percas a cabe a,,Pop_Art,data/datasets/wikiart_raw/Pop_Art/sa-nogueira_n-o-percas-a-cabe-a.jpg
3923,wikiart,sa-nogueira_ah-que-les-raisins-sont-capiteux-1965.jpg,sa nogueira,ah que les raisins sont capiteux 1965,,Pop_Art,data/datasets/wikiart_raw/Pop_Art/sa-nogueira_ah-que-les-raisins-sont-capiteux-1965.jpg
3924,wikiart,sa-nogueira_sem-titulo-1961.jpg,sa nogueira,sem titulo 1961,,Expressionism,data/datasets/wikiart_raw/Expressionism/sa-nogueira_sem-titulo-1961.jpg
3925,wikiart,olivier-debre_forme-1998.jpg,olivier debre,forme 1998,,Color_Field_Painting,data/datasets/wikiart_raw/Color_Field_Painting/olivier-debre_forme-1998.jpg
3926,wikiart,olivier-debre_petite-langue-1985.jpg,olivier debre,petite langue 1985,,Color_Field_Painting,data/datasets/wikiart_raw/Color_Field_Painting/olivier-debre_petite-langue-1985.jpg
3927,wikiart,olivier-debre_touraine-automne-jaune-rose.jpg,olivier debre,touraine automne jaune rose,,Color_Field_Painting,data/datasets/wikiart_raw/Color_Field_Painting/olivier-debre_touraine-automne-jaune-rose.jpg
3928,wikiart,olivier-debre_composition-abstraite-1978.jpg,olivier debre,composition abstraite 1978,,Color_Field_Painting,data/datasets/wikiart_raw/Color_Field_Painting/olivier-debre_composition-abstraite-1978.jpg
3929,wikiart,olivier-debre_untitled-1956.jpg,olivier debre,untitled 1956,,Color_Field_Painting,data/datasets/wikiart_raw/Color_Field_Painting/olivier-debre_untitled-1956.jpg
3930,wikiart,pietro-da-cortona_ananias-restoring-the-sight-of-saint-paul.jpg,pietro da cortona,ananias restoring the sight of saint paul,,Baroque,data/datasets/wikiart_raw/Baroque/pietro-da-cortona_ananias-restoring-the-sight-of-saint-paul.jpg
3931,wikiart,pietro-da-cortona_the-triumph-of-divine-providence-1639.jpg,pietro da cortona,the triumph of divine providence 1639,,Baroque,data/datasets/wikiart_raw/Baroque/pietro-da-cortona_the-triumph-of-divine-providence-1639.jpg
3932,wikiart,pietro-da-cortona_return-of-hagar.jpg,pietro da cortona,return of hagar,,Baroque,data/datasets/wikiart_raw/Baroque/pietro-da-cortona_return-of-hagar.jpg
3933,wikiart,pietro-da-cortona_the-age-of-bronze-1641.jpg,pietro da cortona,the age of bronze 1641,,Baroque,data/datasets/wikiart_raw/Baroque/pietro-da-cortona_the-age-of-bronze-1641.jpg
3934,wikiart,pietro-da-cortona_allegory-of-divine-providence-and-barberini-power-1639.jpg,pietro da cortona,allegory of divine providence and barberini power 1639,,Baroque,data/datasets/wikiart_raw/Baroque/pietro-da-cortona_allegory-of-divine-providence-and-barberini-power-1639.jpg
3935,wikiart,chronis-botsoglou_triptych-of-mourning-1998.jpg,chronis botsoglou,triptych of mourning 1998,,Expressionism,data/datasets/wikiart_raw/Expressionism/chronis-botsoglou_triptych-of-mourning-1998.jpg
3936,wikiart,chronis-botsoglou_nekyia-1.jpg,chronis botsoglou,nekyia 1,,Expressionism,data/datasets/wikiart_raw/Expressionism/chronis-botsoglou_nekyia-1.jpg
3937,wikiart,chronis-botsoglou_gunaika-sto-xwro-tou-hliotriviou.jpg,chronis botsoglou,gunaika sto xwro tou hliotriviou,,Expressionism,data/datasets/wikiart_raw/Expressionism/chronis-botsoglou_gunaika-sto-xwro-tou-hliotriviou.jpg
3938,wikiart,chronis-botsoglou_erotica-1.jpg,chronis botsoglou,erotica 1,,Expressionism,data/datasets/wikiart_raw/Expressionism/chronis-botsoglou_erotica-1.jpg
3939,wikiart,chronis-botsoglou_nauths.jpg,chronis botsoglou,nauths,,Expressionism,data/datasets/wikiart_raw/Expressionism/chronis-botsoglou_nauths.jpg
3940,wikiart,richard-tuttle_waferboard-4-1996.jpg,richard tuttle,waferboard 4 1996,,Minimalism,data/datasets/wikiart_raw/Minimalism/richard-tuttle_waferboard-4-1996.jpg
3941,wikiart,richard-tuttle_lable-5-8-2003.jpg,richard tuttle,lable 5 8 2003,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/richard-tuttle_lable-5-8-2003.jpg
3942,wikiart,richard-tuttle_20-pearls-e-2007.jpg,richard tuttle,20 pearls e 2007,,Minimalism,data/datasets/wikiart_raw/Minimalism/richard-tuttle_20-pearls-e-2007.jpg
3943,wikiart,richard-tuttle_light-pink-octagon-1967.jpg,richard tuttle,light pink octagon 1967,,Minimalism,data/datasets/wikiart_raw/Minimalism/richard-tuttle_light-pink-octagon-1967.jpg
3944,wikiart,richard-tuttle_drift-iii-1965.jpg,richard tuttle,drift iii 1965,,Minimalism,data/datasets/wikiart_raw/Minimalism/richard-tuttle_drift-iii-1965.jpg
3945,wikiart,jean-fautrier_nature-morte-aux-poires-1928.jpg,jean fautrier,nature morte aux poires 1928,,Expressionism,data/datasets/wikiart_raw/Expressionism/jean-fautrier_nature-morte-aux-poires-1928.jpg
3946,wikiart,jean-fautrier_le-grand-sanglier-noir-1926.jpg,jean fautrier,le grand sanglier noir 1926,,Expressionism,data/datasets/wikiart_raw/Expressionism/jean-fautrier_le-grand-sanglier-noir-1926.jpg
3947,wikiart,jean-fautrier_nature-morte-aux-oignons-1926.jpg,jean fautrier,nature morte aux oignons 1926,,Expressionism,data/datasets/wikiart_raw/Expressionism/jean-fautrier_nature-morte-aux-oignons-1926.jpg
3948,wikiart,jean-fautrier_nu-couch-1944.jpg,jean fautrier,nu couch 1944,,Expressionism,data/datasets/wikiart_raw/Expressionism/jean-fautrier_nu-couch-1944.jpg
3949,wikiart,jean-fautrier_visage-violet-1947.jpg,jean fautrier,visage violet 1947,,Expressionism,data/datasets/wikiart_raw/Expressionism/jean-fautrier_visage-violet-1947.jpg
3950,wikiart,joan-mitchell_la-grande-vallee-xiv-for-a-little-while-1983.jpg,joan mitchell,la grande vallee xiv for a little while 1983,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/joan-mitchell_la-grande-vallee-xiv-for-a-little-while-1983.jpg
3951,wikiart,joan-mitchell_sunflower-iii-1969.jpg,joan mitchell,sunflower iii 1969,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/joan-mitchell_sunflower-iii-1969.jpg
3952,wikiart,joan-mitchell_untitled-1952.jpg,joan mitchell,untitled 1952,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/joan-mitchell_untitled-1952.jpg
3953,wikiart,joan-mitchell_city-landscape-1955(1).jpg,joan mitchell,city landscape 1955(1),,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/joan-mitchell_city-landscape-1955(1).jpg
3954,wikiart,joan-mitchell_untitled-1964.jpg,joan mitchell,untitled 1964,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/joan-mitchell_untitled-1964.jpg
3955,wikiart,alighiero-boetti_zig-zag-1967.jpg,alighiero boetti,zig zag 1967,,Minimalism,data/datasets/wikiart_raw/Minimalism/alighiero-boetti_zig-zag-1967.jpg
3956,wikiart,alighiero-boetti_mimetico.jpg,alighiero boetti,mimetico,,Minimalism,data/datasets/wikiart_raw/Minimalism/alighiero-boetti_mimetico.jpg
3957,wikiart,alighiero-boetti_dieciundicidodici-1980.jpg,alighiero boetti,dieciundicidodici 1980,,Minimalism,data/datasets/wikiart_raw/Minimalism/alighiero-boetti_dieciundicidodici-1980.jpg
